"wikidata_code","birth","death","updated_death_date","approx_birth","approx_death","birth_min","birth_max","death_min","death_max","gender","level1_main_occ","name","un_subregion","birth_estimation","death_estimation","bigperiod_birth_graph_b","bigperiod_death_graph_b","curid","level2_main_occ","freq_main_occ","freq_second_occ","level2_second_occ","level3_main_occ","bigperiod_birth","bigperiod_death","wiki_readers_2015_2018","non_missing_score","total_count_words_b","number_wiki_editions","total_noccur_links_b","sum_visib_ln_5criteria","ranking_visib_5criteria","all_geography_groups","string_citizenship_raw_d","citizenship_1_b","citizenship_2_b","list_areas_of_rattach","area1_of_rattachment","area2_of_rattachment","list_wikipedia_editions","un_region","group_wikipedia_editions","bplo1","dplo1","bpla1","dpla1","pantheon_1","level3_all_occ","mid_point"
"Q6538180",1158,1245,NA,"","",1158,1158,1245,1245,"Male","Discovery/Science","Ibn_Yaʿīsch","",1158,1245,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",8456572,"Academia",1,NA,"Missing","grammarian","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",13051,3,1249,3,13,20.633177,554021,"","","","","","Missing","Missing","arwiki|dewiki|ruwiki","","grB",37.1500015258789,37.1500015258789,36.2000007629395,36.2000007629395,0,"D:_grammarian_P:",1201.5
"Q654608",1170,1240,NA,"circa","",1170,1170,1240,1240,"Male","Discovery/Science","Jacques_de_Vitry","Western Europe",1170,1240,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",1024084,"Academia",0.5,0.30769232,"Religious","theologian","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",55860,3,16778,17,25,26.807028,46030,"France","'France'","France","","D:_'France'_mismatchB2_P:_'France'_'Italy'","France","Missing","lawiki|dewiki|enwiki|eswiki|frwiki|hewiki|itwiki|plwiki|ptwiki|ruwiki|srwiki|glwiki|ukwiki|idwiki|cawiki|nlwiki|fawiki","Europe","grA",4.62527799606323,12.48277759552,48.7469444274902,41.8930549621582,0,"D:_theologian_historian_philosopher_priest_writer_P:_theologian_chronicler_bishop_English_historien_auteur_prédicateur_French_teologo_storico_cardinale_Italian_kardinal_German_teólog_historiador_eclesiástic_Spanish_teólog_cronista_cardeal_Portuguese",1205
"Q657941",NA,150,NA,"century","",1,200,150,150,"Male","Discovery/Science","Albinus_(philosopher)","Southern Europe",84.040863,150,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",13659534,"Academia",0.6875,NA,"Missing","philosopher","Missing","1.Ancient History Before 500AD",23983,3,12456,15,18,25.232332,85292,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","nlwiki|cawiki|dewiki|elwiki|enwiki|eswiki|fiwiki|hrwiki|itwiki|plwiki|skwiki|svwiki|ptwiki|arwiki|ruwiki","Europe","grA",27.1383800506592,NA,38.4127311706543,NA,0,"D:_philosopher_P:_philosopher_teacher_pupil_English_filosofo_Italian_philosoph_führen_vertreter_German_filósof_maestro_autor_Spanish_filósof_professor_drama_Portuguese_filosof_Swedish",117.0204315
"Q658109",1100,1155,NA,"","",1100,1100,1155,1155,"Male","Discovery/Science","Thierry_of_Chartres","Western Europe",1100,1155,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",5570411,"Academia",1,NA,"Missing","philosopher","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",21089,3,10134,11,21,24.756395,100415,"France","'France'","France","","D:_'France'_matchB1_P:_'France'","France","Missing","lawiki|dewiki|enwiki|fiwiki|frwiki|plwiki|ruwiki|cswiki|ptwiki|kywiki|huwiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_P:_philosopher_English_philosophe_French_philosoph_German_filósof_Portuguese",1127.5
"Q658260",-500,NA,NA,"century","century",-500,-500,-500,-401,"Male","Discovery/Science","Charon_de_Lampsaque","Southern Europe",-500,-431.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",684035,"Academia",0.75,NA,"Missing","historian","1.Ancient History Before 500AD","Missing",7247,3,7304,12,8,22.547382,241572,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","dewiki|bgwiki|cawiki|elwiki|eswiki|frwiki|itwiki|ukwiki|nlwiki|ruwiki|shwiki|fawiki","Europe","grB",26.6836109161377,NA,40.3438873291016,NA,0,"D:_historian_P:_historien_French_storico_Italian_schreiber_German_grafolog_historiador_poeta_Spanish",-465.928755
"Q662562",1147,1216,NA,"","",1147,1147,1216,1216,"Male","Discovery/Science","Jetsun_Dragpa_Gyaltsen","",1147,1216,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",5865702,"Academia",0.33333334,0.16666667,"Family","_enseigner","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",9134,3,6783,8,11,22.624651,210162,"","","","","","Missing","Missing","bowiki|dewiki|nlwiki|ptwiki|zhwiki|bnwiki|enwiki|frwiki","","grA",88.0216217041016,NA,28.8993167877197,NA,0,"D:_P:_ guru_English_ enseigner_enseignement_French_ sohn_German_política_programador_Portuguese",1181.5
"Q662582",-36,18,NA,"","",-36,-36,18,18,"Male","Discovery/Science","Fenestella","Southern Europe",-36,18,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",996709,"Academia",0.5714286,NA,"Missing","historian","1.Ancient History Before 500AD","1.Ancient History Before 500AD",10852,3,5703,10,11,22.824198,202137,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_can't_verifyB1","Roman_Empire","Missing","dewiki|enwiki|huwiki|itwiki|ltwiki|ruwiki|shwiki|skwiki|ukwiki|cawiki","Europe","grA",NA,14.0536108016968,NA,40.8486099243164,0,"D:_historian_P:_commentator_philologist_English_storico_Italian_antiquar_schriftsteller_German",-9
"Q662932",-306,-243,NA,"","",-306,-306,-243,-243,"Male","Discovery/Science","Persaeus","Southern Europe",-306,-243,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",13328215,"Academia",0.66666669,NA,"Missing","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",18510,3,14807,14,6,24.083166,173923.5,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","lawiki|cawiki|elwiki|enwiki|fiwiki|itwiki|ptwiki|ruwiki|ukwiki|eswiki|dewiki|bgwiki|frwiki|idwiki","Europe","grA",33.6333351135254,NA,34.9166679382324,NA,0,"D:_philosopher_P:_philosopher_favourite_English_philosophe_disciple_French_filosofo_figlio_preferito_Italian_philosoph_politiker_German_filosof_filosofía_filósof_Spanish_filósof_Portuguese",-274.5
"Q665984",NA,NA,NA,"century","century",-400,-301,-400,-201,"Male","Discovery/Science","Aristippus_the_Younger","Southern Europe",-350,-281.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",13931701,"Academia",0.72727275,0.27272728,"Family","philosopher","Missing","Missing",19095,3,8665,11,1,22.102608,524797,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","frwiki|enwiki|nlwiki|ptwiki|ruwiki|elwiki|dewiki|zhwiki|nowiki|arwiki|eswiki","Europe","grA",21.8500003814697,NA,32.8166656494141,NA,0,"D:_philosopher_P:_grandson_philosophy_grandson_English_philosophe_French_philosoph_philosophie_German_filósof_neto_filosofia_Portuguese",-315.928755
"Q666127",NA,380,NA,"century","",201,400,380,380,"Male","Discovery/Science","Festus_(historian)","Southern Europe",313.73169,380,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",7521652,"Academia",0.41176471,0.17647059,"Nobility","historian","Missing","1.Ancient History Before 500AD",27639,3,12388,19,16,25.480639,80516,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_can't_verifyB1","Roman_Empire","Missing","frwiki|astwiki|bgwiki|enwiki|eswiki|fawiki|itwiki|lawiki|nlwiki|ruwiki|skwiki|plwiki|huwiki|viwiki|cswiki|dewiki|cawiki|ptwiki|idwiki","Europe","grA",11.9857997894287,27.348611831665,42.6446990966797,37.9397201538086,0,"D:_historian_P:_historian_consul_emperor_English_fonctionnaire_historien_empereur_French_funzionario_storico_Italian_schreiber_German_historiador_funcionari_cónsul_Spanish_historiador_cônsul_imperador_Portuguese",346.865845
"Q666230",-160,NA,NA,"","century",-160,-160,-200,-101,"Male","Discovery/Science","Aristobulus_of_Alexandria","Southern Europe",-160,-91.857521,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",50549115,"Academia",0.72727275,NA,"Missing","philosopher","1.Ancient History Before 500AD","Missing",17859,3,6784,10,5,22.80261,246085,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","jawiki|ruwiki|cawiki|eswiki|itwiki|enwiki|elwiki|plwiki|hewiki|dewiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_P:_hellenist_philosopher_philosophy_English_filosofo_re_Italian_philosoph_German_filósof_judaísmo_autor_Spanish",-125.9287605
"Q666623",NA,NA,NA,"century","century",-200,-1,-100,-1,"Male","Discovery/Science","Aristokles_aus_Rhodos","Southern Europe",-100,-31.857521,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",5552682,"Academia",0.80000001,0.2,"Culture-core","grammarian","Missing","Missing",734,3,3034,3,4,17.617643,807697,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","cawiki|dewiki|itwiki","Europe","grB",28,NA,36.1666679382324,NA,0,"D:_grammarian_P:_grammatico_retore_autore_Italian",-65.9287605
"Q666667",NA,NA,NA,"century","century",-100,-1,-100,100,"Male","Discovery/Science","Aristocles_of_Messene","Southern Europe",-50,18.142479,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",3969458,"Academia",1,NA,"Missing","philosopher","Missing","Missing",32566,3,10062,9,6,23.856262,174507,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","fiwiki|frwiki|enwiki|itwiki|cawiki|dewiki|iswiki|huwiki|eswiki","Europe","grA",15.5541667938232,NA,38.1936111450195,NA,0,"D:_philosopher_P:_philosopher_teacher_English_philosophe_French_filosofo_Italian_philosoph_German_filósof_Spanish",-15.9287605
"Q667017",-470,-424,NA,"","circa",-470,-470,-424,-424,"Male","Discovery/Science","Ariston_of_Athens","Southern Europe",-470,-424,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",6207066,"Academia",0.61538464,0.23076923,"Family","philosopher","1.Ancient History Before 500AD","1.Ancient History Before 500AD",47393,3,8159,10,3,23.557503,267069,"Old_regimes_in_/_of_Greece","'Classical_Athens'","Greece","","D:_'Classical_Athens'_matchB1_P:_'Greece'","Old_(before_year_1830_AD)_Greece","Missing","enwiki|nlwiki|euwiki|elwiki|iswiki|pnbwiki|dewiki|eswiki|itwiki|ptwiki","Europe","grA",23.7111110687256,NA,37.9583320617676,NA,0,"D:_philosopher_P:_ father_philosopher_king_English_nobile_Italian_ vater_philosoph_German_ padre_filósof_Spanish_docente_academia_educação_Portuguese",-447
"Q667385",NA,-46,NA,"century","",-200,-1,-46,-46,"Male","Discovery/Science","Aristos_von_Askalon","Southern Europe",-114.14248,-46,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",3010251,"Academia",1,NA,"Missing","philosopher","Missing","1.Ancient History Before 500AD",1848,3,1710,3,0,16.355148,1617198.5,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","dewiki|huwiki|cawiki","Europe","grB",34.5663871765137,23.7280559539795,31.6658325195312,37.9841651916504,0,"D:_philosopher_P:_philosoph_German",-80.07124
"Q668009",NA,NA,NA,"century","century",-400,-201,-300,-101,"Male","Discovery/Science","Aristotle_the_Dialectician","Southern Europe",-300,-231.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",45652129,"Academia",0.80000001,0.2,"Other","philosopher","Missing","Missing",1937,3,2662,3,0,16.844461,1405042,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","dewiki|enwiki|cawiki","Europe","grA",NA,NA,NA,NA,0,"D:_philosopher_P:_philosopher_historian_killed_English",-265.928755
"Q668137",NA,NA,NA,"century","century",-400,-301,-300,-201,"Male","Discovery/Science","Aristotheros","Southern Europe",-350,-281.85751,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",3731154,"Academia",1,NA,"Missing","mathematician","Missing","Missing",361,3,966,1,0,13.467243,2878199,"","","Greece","","P:_'Greece'_can't_verifyB1","Greece","Missing","dewiki","Europe","grB",NA,NA,NA,NA,0,"D:_mathematician_P:_mathematiker_German",-315.928755
"Q66853",1030,1103,NA,"circa","circa",1030,1030,1103,1103,"Male","Discovery/Science","Manegold_of_Lautenbach","Western Europe",1030,1103,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",8034303,"Academia",0.5,0.2857143,"Culture-core","philosopher","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",15206,3,11391,9,14,23.98101,130242,"Germany","'Germany'","Germany","","D:_'Germany'_mismatchB2_P:_'Germany'_'France'","Old_(before_year_1990_AD)_Germany","Missing","enwiki|dewiki|frwiki|itwiki|nlwiki|cawiki|astwiki|svwiki|huwiki","Europe","grA",7.15861129760742,NA,47.9408340454102,NA,0,"D:_philosopher_P:_religious_writer_teacher_English_moine_écrivain_théologien_French_filosofo_teologo_Italian_gelehrte_German_religiös_författare_författare_Swedish",1066.5
"Q668608",NA,NA,NA,"century","century",1101,1200,1201,1300,"Male","Discovery/Science","Henri_de_Valenciennes","Western Europe",1151,1218.4834,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",2903963,"Academia",0.42857143,0.2857143,"Culture-periphery","historian","Missing","Missing",2426,3,4483,6,8,20.347052,436906,"France","'France'","France","","D:_'France'_matchB1_P:_'France'","France","Missing","lawiki|bgwiki|dewiki|eswiki|frwiki|cawiki","Europe","grB",NA,NA,NA,NA,0,"D:_historian_P:_écrivain_chroniqueur_French_historiador_cronista_escriban_Spanish",1184.7417
"Q669044",NA,NA,NA,"","century",NA,NA,-100,-1,"Male","Discovery/Science","Amafinius","Southern Europe",-118,-50.206161,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",4315476,"Academia",0.72727275,0.18181819,"Culture-core","philosopher","Missing","Missing",10656,2,8069,7,2,21.160534,440834,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_mismatchB1_P:_'Italy'","Roman_Empire","Missing","itwiki|cawiki|enwiki|fiwiki|eswiki|frwiki|arwiki","Europe","grA",12.4799995422363,NA,41.8899993896484,NA,0,"D:_philosopher_P:_ writer_philosophy_academic_English_écrivain_philosophe_jésus_French_filosofo_filosofia_Italian_filósof_Spanish",-84.1030805
"Q670338",315,NA,NA,"","century",315,315,301,400,"Male","Discovery/Science","Nazarius_(rhetorician)","",315,380.16043,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",2979065,"Academia",0.89999998,NA,"Missing","rhetorician","1.Ancient History Before 500AD","Missing",5868,3,7174,8,6,21.699444,312256,"","","","","","Missing","Missing","enwiki|dewiki|frwiki|eswiki|nlwiki|cawiki|astwiki|itwiki","","grA",NA,NA,NA,NA,0,"D:_rhetorician_P:_rhetorician_professor_rhetorician_English_empereur_French_retore_storico_Italian_retórica_profesor_Spanish",347.580215
"Q670819",1030,1112,NA,"circa","",1030,1030,1112,1112,"Male","Discovery/Science","Sigebert_of_Gembloux","Western Europe",1030,1112,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",1954276,"Academia",0.42857143,0.33333334,"Culture-periphery","historian","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",32906,3,17018,14,20,25.896191,65397.5,"Belgium,France","'Belgium'_'Kingdom_of_France'","France","Belgium","D:_'Belgium'_'Kingdom_of_France'_matchB1B2_P:_'France'_'Belgium'","France","Old_(before_year_1830_AD)_Belgium","enwiki|dewiki|frwiki|eswiki|ruwiki|itwiki|nlwiki|ptwiki|cawiki|bgwiki|astwiki|eowiki|shwiki|huwiki","Europe","grA",4.69220018386841,4.69220018386841,50.559398651123,50.559398651123,0,"D:_historian_hagiographer_chronicler_P:_author_imperial_historian_English_chroniqueur_French_ cronista_autore_Italian_historiograph_theologe_publizist_German_escritor_cronista_monje_Spanish_humanista_teólog_cronista_Portuguese",1071
"Q6731145",936,1012,NA,"","",936,936,1012,1012,"Male","Discovery/Science","Abū_l-Hasan_al-Qābisī","",936,1012,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",8831378,"Academia",1,NA,"Missing","scientist","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",8918,3,2313,2,14,20.649672,465259,"","","","","","Missing","Missing","arwiki|dewiki","","grB",10.1000003814697,10.1000003814697,35.6833343505859,35.6833343505859,0,"D:_scientist_P:_gelehrte_wissenschaft_wissenschaftlich_German",974
"Q6739404",725,765,NA,"","circa",725,725,765,765,"Male","Discovery/Science","Makhir_of_Narbonne","Western Europe",725,765,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",5117760,"Academia",0.5,0.25,"Nobility","scholar","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",15013,3,5668,2,0,19.358318,1014876,"France","'France'","France","","D:_'France'_mismatchB2_P:_'France'_'Iraq'","France","Missing","enwiki|frwiki","Europe","grA",NA,NA,NA,NA,0,"D:_P:_scholar_English_historien_souverain_royaume_French",745
"Q674741",NA,NA,NA,"century","century",-200,-101,-200,-1,"Male","Discovery/Science","Gnaeus_Gellius","Southern Europe",-150,-81.857521,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",30145705,"Academia",0.5714286,0.2857143,"Culture-core","historian","Missing","Missing",9066,3,7502,10,7,22.513123,241925.5,"Roman_Empire","'Ancient_Rome'","Roman_Empire","","D:_'Ancient_Rome'_can't_verifyB1","Roman_Empire","Missing","dewiki|bgwiki|cawiki|enwiki|huwiki|skwiki|ukwiki|ruwiki|frwiki|itwiki","Europe","grA",12.4799995422363,NA,41.8899993896484,NA,0,"D:_historian_P:_author_English_historien_auteur_French_storico_Italian_schreiber_German",-115.9287605
"Q6758334",NA,50,NA,"","",NA,NA,50,50,"Male","Discovery/Science","Marcus_Mettius_Epaphroditus","Southern Europe",-16,50,"1.Ancient History Before 500AD","1.Ancient History Before 500AD",18945887,"Academia",1,NA,"Missing","grammarian","Missing","1.Ancient History Before 500AD",1760,2,3449,3,1,17.413229,985386,"","","Greece","","P:_'Greece'_can't_verifyB1","Old_(before_year_1830_AD)_Greece","Missing","cawiki|enwiki|itwiki","Europe","grA",22.8474998474121,NA,38.4949989318848,NA,0,"D:_P:_grammarian_English_grammatico_Italian",17
"Q676775",800,869,NA,"","",800,800,869,869,"Male","Discovery/Science","Gottschalk_of_Orbais","Western Europe",800,869,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",898826,"Academia",0.44999999,0.30000001,"Culture-core","theologian","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",43439,3,21373,16,16,26.315561,57269,"Germany","'Germany'","Germany","","D:_'Germany'_mismatchB2_P:_'France'_'Germany'","Old_(before_year_1990_AD)_Germany","Missing","lawiki|dewiki|enwiki|eowiki|frwiki|hrwiki|itwiki|nlwiki|plwiki|shwiki|ruwiki|eswiki|bgwiki|ptwiki|nds_nlwiki|huwiki","Europe","grA",8.26666641235352,3.94361114501953,50,49.0841674804688,0,"D:_theologian_writer_P:_theologian_monk_poet_English_théologien_poète_condamné_French_teologo_Italian_gelehrte_mönch_dichter_German_teolog_teólog_benedictin_Spanish_teólog_monge_poeta_Portuguese",834.5
"Q6789787",NA,NA,NA,"century","century",1001,1100,1101,1200,"Male","Discovery/Science","Matthaeus_Platearius","Southern Europe",1051,1121.9044,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",35834433,"Academia",0.83333331,0.16666667,"Culture-core","physician","Missing","Missing",11286,3,8496,5,18,23.115339,178411,"","","Italy","France","P:_'Italy'_'France'_can't_verifyB1B2","Italy","France","enwiki|frwiki|eswiki|astwiki|itwiki","Europe","grA",14.7597217559815,NA,40.6805572509766,NA,0,"D:_physician_P:_physician_medical_produced_English_médecin_médecine_botaniste_French_medico_Italian_médic_medicina_cine_Spanish",1086.4522
"Q680829",1123,1200,NA,"","",1123,1123,1200,1200,"Male","Discovery/Science","Osbern_of_Gloucester","Western Europe",1123,1200,"2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",9950646,"Academia",0.58333331,0.33333334,"Religious","lexicographer","2.Post-Classical History 501-1500AD","2.Post-Classical History 501-1500AD",2216,3,4552,3,1,18.208246,892746,"United_Kingdom_of_Great_Britain_and_Northern_Ireland","'United_Kingdom_of_Great_Britain_and_Ireland'","United_Kingdom","","D:_'United_Kingdom_of_Great_Britain_and_Ireland'_mismatchB2_P:_'England'_'Monaco'","United_Kingdom","Missing","itwiki|enwiki|frwiki","Europe","grA",NA,NA,NA,NA,0,"D:_lexicographer_linguist_P:_benedictine_monk_writer_English_moine_lexicographe_théologien_French_ monaco_lessicografo_Italian",1161.5
